_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,52,92
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,73,83
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,68,69
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,85,70
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,78,80
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,74,92
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,59,87
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,72,97
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,59
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,35,57
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,44,66
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,78,92
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,68,65
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,64,76
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,85,39
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,34,59
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,51,94
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,55,65
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,47,61
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,45,65
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,80,60
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,83,93
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,96,68
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,49,41
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,84,61
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,79,95
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,40,59
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,37,72
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,80,79
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,88,74
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,66,40
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,78,44
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,66,34
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,80,49
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,25,73
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,96,70
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,61,91
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,26,41
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,89,64
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,96,89
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,31,51
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,49,33
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,76,81
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,76,72
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,48,85
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,90,53
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,55,71
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,43,87
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,66,83
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,35,71
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,29,52
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,77,72
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,46,35
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,78,83
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,73,54
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,73,39
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,60,46
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,99,49
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,91,73
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,36,37
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,35,39
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,91,92
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,43,75
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,69,65
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,96
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,43,97
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,53,42
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,68,85
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,53,57
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,49,50
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,55,54
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,97,50
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,39,71
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,58,46
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,90,58
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,81,27
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,63,48
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,25,34
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,97,48
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,41,78
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,43,51
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,56,94
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,76,91
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,42,68
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,43,63
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,82,98
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,93,45
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,68,96
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,95,40
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,42,42
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,60,80
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,80,37
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,53,84
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,80,81
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,73,33
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,44,80
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,96,97
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,33,31
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,67,74
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,93,51
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,89,64
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,73,54
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,74,53
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,49,78
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,70,59
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,59,82
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,79,82
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,87
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,83,97
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,89,88
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,72,26
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,74,78
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,59,74
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,87,80
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,81,28
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,32,88
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,60,35
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,64,77
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,91,67
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,30,28
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,37,49
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,57,79
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,75,54
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,73,34
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,53,30
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,80,85
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,75,67
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,35,64
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,86,78
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,26,55
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,92,70
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,96,73
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,30,66
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,76,78
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,85,93
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,65,58
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,50,73
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,91,88
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,97,77
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,96,38
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,83,92
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,93,56
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,77,25
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,26,97
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,41,92
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,71,62
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,72
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,48,88
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,56,93
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,61,92
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,31,84
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,86,64
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,40,30
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,78,86
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,84,84
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,90,61
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,87,31
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,94,86
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,33,45
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,81
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,67,66
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,94,99
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,42,27
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,75,67
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,43,54
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,47,86
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,84,95
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,60,38
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,48,29
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,98,99
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,39,47
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,51,48
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,63,53
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,59,76
*,*,Female,America,*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,98,79
