_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,42,38
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,89,97
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,91,82
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,59,25
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,84,74
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,78
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,27,32
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,73,96
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,72
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,83,45
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,69,54
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,60,32
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,76,48
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,83,25
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,39,97
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,59,75
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,57,31
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,84,62
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,61,54
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,64,70
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,76,26
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,49,36
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,48,87
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,71,55
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,77,42
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,64,72
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,47,95
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,84,59
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,32,25
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,96,70
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,39
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,54,93
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,87,63
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,29,88
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,55,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,36,69
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,32,78
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,71,98
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,56,46
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,46,85
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,55,57
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,88,50
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,34,99
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,73,90
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,57,40
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,77,38
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,48,63
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,42,31
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,69,87
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,58,36
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,73,50
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,71,69
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,56
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,39,56
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,67,81
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,54,27
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,33,61
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,61,57
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,75,60
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,60
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,34,52
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,61,36
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,85,36
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,42,63
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,44,57
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,34,54
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,43,98
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,53,55
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,98,33
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,79,30
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,51,49
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,93,59
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,45,71
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,90
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,54,88
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,52,67
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,54,57
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,38,75
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,84
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,29,93
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,42,63
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,27,32
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,35,41
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,67,36
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,95,92
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,71,55
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,74,76
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,88,75
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,98,92
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,54,79
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,99,61
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,43,27
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,90,71
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,99,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,64,31
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,42,79
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,36,54
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,82,52
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,26,35
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,76,83
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,76,80
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,28,65
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,34,52
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,76
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,38,42
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,73,37
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,25,52
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,77,89
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,33,38
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,25,30
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,36,62
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,67,74
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,99,62
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,35,30
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,81,88
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,63,91
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,84,40
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,49,95
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,87,45
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,62,98
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,97,65
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,77,32
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,82,81
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,25,36
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,80,90
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,39,64
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,56,30
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,78,34
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,64,28
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,100,84
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,65,91
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,54,88
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,90,41
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,49,88
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,87,29
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,99,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,46,56
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,90,41
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,54,25
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,95,63
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,100,26
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,71,71
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,53,34
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,80,41
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,62,93
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,62,75
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,75,40
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,60,73
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,88,97
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,70,68
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,25,93
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,74,79
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,69,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,38,41
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,73,94
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,67,72
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,42,45
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,45,68
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,69,96
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,53,80
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,75,86
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,37,71
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,86,47
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,41,96
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,80,58
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,61,93
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,45,79
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,99,77
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,86,78
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,58,65
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,98,59
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,80,82
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,26,68
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,26,47
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,44,61
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,41,50
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,71,39
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,32,76
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,89,58
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,38,34
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,67,76
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,87,60
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,68,91
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,100
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,65,40
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,53,27
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,40,57
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,68,43
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,31,26
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,52,98
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,70,32
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,86,49
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,65,100
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,28,74
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,49,27
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,60,43
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,67
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,58,98
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,44,52
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,97
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,91,86
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,77,67
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,89,34
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,64,51
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,83,83
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,75,55
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,33,30
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,60,53
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,95,69
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,44,84
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,78,55
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,44,36
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,62,76
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,82,68
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,89,41
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,35,29
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,100,95
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,56,35
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,46
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,72,84
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,60,94
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,69,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,87,50
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,75
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,95,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,53,95
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,76,42
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,86,85
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,99,100
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,29,67
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,62,90
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,25,88
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,43,86
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,81,100
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,28,89
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,100,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,29,40
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,42,85
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,93,74
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,36,78
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,78,84
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,56,56
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,42
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,52,65
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,37,61
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,63,68
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,39,47
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,53,89
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,51,85
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,99,82
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,83,43
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,35,89
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,55,66
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,91
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,93,37
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,78,99
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,55,90
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,91,46
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,37,40
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,42,25
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,73,80
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,79,29
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,80,29
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,74,25
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,43,67
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,44,57
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,36,36
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,40,79
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,58,79
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,25,70
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,92,94
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,84,80
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,93,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,60,98
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,48,70
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,73,83
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,73,59
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,43,56
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,69,73
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,56,32
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,56,54
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,59,53
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,87,37
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,34,87
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,89,44
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,32,86
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,75,53
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,45,59
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,80,62
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,29,30
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,37,73
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,44,26
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,83,73
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,37,28
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,60
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,30,83
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,60,87
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,99,46
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,100,94
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,72,32
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,45,38
*,*,"{Female, Male}","{America, India, OtherC}",*,English,African-American,*,66,92
