_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,25,43
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,65,97
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,41,83
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,61,52
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,77,82
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,69,60
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,69,81
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,44,94
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,40,68
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,43,43
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,84,84
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,30,91
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,73,52
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,54,66
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,48,94
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,68,48
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,37
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,98,52
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,100,52
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,49,99
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,74,48
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,97,54
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,35,98
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,59,64
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,53,78
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,64,45
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,35,69
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,91,44
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,48,94
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,52,78
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,61,94
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,52,55
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,80,58
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,33,25
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,78,71
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,97,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,36,93
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,27,36
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,82,89
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,100,71
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,89,99
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,89,31
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,76,25
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,94,88
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,42,95
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,64,61
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,36,39
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,36,64
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,85,57
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,37,44
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,68,34
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,70,57
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,93,80
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,46,90
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,27,36
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,87,90
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,84,41
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,65,95
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,30,86
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,92,38
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,86,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,47,62
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,72,98
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,80,57
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,76,52
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,61,66
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,64,88
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,92,76
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,83,42
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,35,58
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,79,61
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,95,25
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,26,87
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,40,63
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,63,100
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,51,41
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,96,38
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,29,51
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,33,58
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,59,85
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,36,53
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,38,94
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,33,31
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,69,78
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,56,29
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,88,94
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,30,91
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,92,86
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,51,68
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,52,59
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,42,91
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,57,75
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,29,77
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,70,68
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,86,36
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,50,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,48,100
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,84,37
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,50,31
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,57,66
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,69,65
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,40
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,83
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,71,31
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,73,62
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,96,99
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,92,35
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,97,93
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,38,42
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,58,61
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,69,61
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,65,60
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,25,27
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,72,100
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,82,91
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,74,90
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,77
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,39,100
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,60,39
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,89,89
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,33,26
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,66,94
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,55,76
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,25,47
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,51,26
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,49,58
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,61,25
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,65,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,35,71
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,26,30
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,28,98
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,68,34
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,46,50
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,93,53
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,37,81
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,30,82
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,56,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,99,93
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,54,35
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,76,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,25,96
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,70,26
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,33,47
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,36,88
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,83,76
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,76,32
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,41,53
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,50,88
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,53,27
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,62,62
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,57,77
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}","{African-American, Indian, OtherE, White}",*,75,42
