_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,70,42
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,96,46
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,84,43
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,32,89
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,45,92
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,83,51
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,85,87
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,50,39
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,35,25
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,47,38
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,86,62
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,40,77
*,*,"{Female, Male}",OtherC,*,Hindi,African-American,*,49,32
*,*,"{Female, Male}",America,*,OtherL,African-American,*,54,100
*,*,"{Female, Male}",America,*,OtherL,African-American,*,65,58
*,*,"{Female, Male}",America,*,OtherL,African-American,*,91,88
*,*,"{Female, Male}",America,*,OtherL,African-American,*,50,73
*,*,"{Female, Male}",America,*,OtherL,African-American,*,59,66
*,*,"{Female, Male}",America,*,OtherL,African-American,*,41,27
*,*,"{Female, Male}",America,*,OtherL,African-American,*,56,28
*,*,"{Female, Male}",America,*,OtherL,African-American,*,85,93
*,*,"{Female, Male}",America,*,OtherL,African-American,*,97,77
*,*,"{Female, Male}",America,*,OtherL,African-American,*,61,76
*,*,"{Female, Male}",America,*,OtherL,African-American,*,82,73
*,*,"{Female, Male}",America,*,OtherL,African-American,*,46,39
*,*,"{Female, Male}",America,*,OtherL,African-American,*,49,57
*,*,"{Female, Male}",America,*,OtherL,African-American,*,76,52
*,*,"{Female, Male}",America,*,OtherL,African-American,*,78,35
*,*,"{Female, Male}",America,*,OtherL,African-American,*,69,31
*,*,"{Female, Male}",India,*,OtherL,African-American,*,59,79
*,*,"{Female, Male}",India,*,OtherL,African-American,*,29,91
*,*,"{Female, Male}",India,*,OtherL,African-American,*,47,49
*,*,"{Female, Male}",India,*,OtherL,African-American,*,80,34
*,*,"{Female, Male}",India,*,OtherL,African-American,*,29,77
*,*,"{Female, Male}",India,*,OtherL,African-American,*,91,62
*,*,"{Female, Male}",India,*,OtherL,African-American,*,99,95
*,*,"{Female, Male}",India,*,OtherL,African-American,*,29,52
*,*,"{Female, Male}",India,*,OtherL,African-American,*,35,27
*,*,"{Female, Male}",India,*,OtherL,African-American,*,88,93
*,*,"{Female, Male}",India,*,OtherL,African-American,*,96,64
*,*,"{Female, Male}",India,*,OtherL,African-American,*,98,35
*,*,"{Female, Male}",India,*,OtherL,African-American,*,27,65
*,*,"{Female, Male}",India,*,OtherL,African-American,*,80,85
*,*,"{Female, Male}",India,*,OtherL,African-American,*,97,69
*,*,"{Female, Male}",India,*,OtherL,African-American,*,29,57
*,*,"{Female, Male}",India,*,OtherL,African-American,*,34,44
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,65,46
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,75,100
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,52,93
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,30,25
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,100,86
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,82,59
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,67,28
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,73,28
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,31,43
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,75,48
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,87,98
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,61,58
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,83,99
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,92,68
*,*,"{Female, Male}",OtherC,*,OtherL,African-American,*,99,67
*,*,"{Female, Male}",America,*,English,Indian,*,61,100
*,*,"{Female, Male}",America,*,English,Indian,*,68,43
*,*,"{Female, Male}",America,*,English,Indian,*,89,35
*,*,"{Female, Male}",America,*,English,Indian,*,65,68
*,*,"{Female, Male}",America,*,English,Indian,*,84,73
*,*,"{Female, Male}",America,*,English,Indian,*,37,52
*,*,"{Female, Male}",America,*,English,Indian,*,55,27
*,*,"{Female, Male}",America,*,English,Indian,*,86,39
*,*,"{Female, Male}",America,*,English,Indian,*,44,56
*,*,"{Female, Male}",America,*,English,Indian,*,26,39
*,*,"{Female, Male}",America,*,English,Indian,*,62,95
*,*,"{Female, Male}",America,*,English,Indian,*,88,85
*,*,"{Female, Male}",America,*,English,Indian,*,83,31
*,*,"{Female, Male}",America,*,English,Indian,*,57,96
*,*,"{Female, Male}",America,*,English,Indian,*,61,53
*,*,"{Female, Male}",America,*,English,Indian,*,89,85
*,*,"{Female, Male}",America,*,English,Indian,*,80,36
*,*,"{Female, Male}",America,*,English,Indian,*,50,50
*,*,"{Female, Male}",India,*,English,Indian,*,48,94
*,*,"{Female, Male}",India,*,English,Indian,*,98,52
*,*,"{Female, Male}",India,*,English,Indian,*,49,99
*,*,"{Female, Male}",India,*,English,Indian,*,62,37
*,*,"{Female, Male}",India,*,English,Indian,*,68,48
*,*,"{Female, Male}",India,*,English,Indian,*,100,52
*,*,"{Female, Male}",India,*,English,Indian,*,64,41
*,*,"{Female, Male}",India,*,English,Indian,*,53,72
*,*,"{Female, Male}",India,*,English,Indian,*,33,88
*,*,"{Female, Male}",India,*,English,Indian,*,60,36
*,*,"{Female, Male}",India,*,English,Indian,*,81,98
*,*,"{Female, Male}",OtherC,*,English,Indian,*,80,58
*,*,"{Female, Male}",OtherC,*,English,Indian,*,52,55
*,*,"{Female, Male}",OtherC,*,English,Indian,*,78,71
*,*,"{Female, Male}",OtherC,*,English,Indian,*,33,25
*,*,"{Female, Male}",OtherC,*,English,Indian,*,45,77
*,*,"{Female, Male}",OtherC,*,English,Indian,*,89,52
*,*,"{Female, Male}",OtherC,*,English,Indian,*,66,89
*,*,"{Female, Male}",OtherC,*,English,Indian,*,56,98
*,*,"{Female, Male}",OtherC,*,English,Indian,*,54,47
*,*,"{Female, Male}",OtherC,*,English,Indian,*,81,48
*,*,"{Female, Male}",OtherC,*,English,Indian,*,42,54
*,*,"{Female, Male}",OtherC,*,English,Indian,*,47,92
*,*,"{Female, Male}",OtherC,*,English,Indian,*,57,34
*,*,"{Female, Male}",OtherC,*,English,Indian,*,85,48
*,*,"{Female, Male}",America,*,Hindi,Indian,*,59,29
*,*,"{Female, Male}",America,*,Hindi,Indian,*,76,75
*,*,"{Female, Male}",America,*,Hindi,Indian,*,25,43
*,*,"{Female, Male}",America,*,Hindi,Indian,*,61,52
*,*,"{Female, Male}",America,*,Hindi,Indian,*,77,82
*,*,"{Female, Male}",America,*,Hindi,Indian,*,65,97
*,*,"{Female, Male}",America,*,Hindi,Indian,*,81,55
*,*,"{Female, Male}",America,*,Hindi,Indian,*,55,96
*,*,"{Female, Male}",America,*,Hindi,Indian,*,31,82
*,*,"{Female, Male}",America,*,Hindi,Indian,*,76,75
*,*,"{Female, Male}",America,*,Hindi,Indian,*,41,83
*,*,"{Female, Male}",America,*,Hindi,Indian,*,71,30
*,*,"{Female, Male}",America,*,Hindi,Indian,*,89,49
*,*,"{Female, Male}",America,*,Hindi,Indian,*,98,65
*,*,"{Female, Male}",America,*,Hindi,Indian,*,59,72
*,*,"{Female, Male}",America,*,Hindi,Indian,*,57,55
*,*,"{Female, Male}",America,*,Hindi,Indian,*,61,32
*,*,"{Female, Male}",India,*,Hindi,Indian,*,53,78
*,*,"{Female, Male}",India,*,Hindi,Indian,*,74,48
*,*,"{Female, Male}",India,*,Hindi,Indian,*,97,54
*,*,"{Female, Male}",India,*,Hindi,Indian,*,35,98
*,*,"{Female, Male}",India,*,Hindi,Indian,*,59,64
*,*,"{Female, Male}",India,*,Hindi,Indian,*,46,51
*,*,"{Female, Male}",India,*,Hindi,Indian,*,55,56
*,*,"{Female, Male}",India,*,Hindi,Indian,*,80,99
*,*,"{Female, Male}",India,*,Hindi,Indian,*,74,32
*,*,"{Female, Male}",India,*,Hindi,Indian,*,30,41
*,*,"{Female, Male}",India,*,Hindi,Indian,*,88,37
*,*,"{Female, Male}",India,*,Hindi,Indian,*,85,82
*,*,"{Female, Male}",India,*,Hindi,Indian,*,25,32
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,97,56
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,27,36
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,36,93
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,82,89
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,89,99
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,100,71
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,41,91
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,53,95
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,27,92
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,48,67
*,*,"{Female, Male}",OtherC,*,Hindi,Indian,*,77,49
*,*,"{Female, Male}",America,*,OtherL,Indian,*,69,60
*,*,"{Female, Male}",America,*,OtherL,Indian,*,40,68
*,*,"{Female, Male}",America,*,OtherL,Indian,*,44,94
*,*,"{Female, Male}",America,*,OtherL,Indian,*,73,52
*,*,"{Female, Male}",America,*,OtherL,Indian,*,43,43
*,*,"{Female, Male}",America,*,OtherL,Indian,*,54,66
*,*,"{Female, Male}",America,*,OtherL,Indian,*,69,81
*,*,"{Female, Male}",America,*,OtherL,Indian,*,84,84
*,*,"{Female, Male}",America,*,OtherL,Indian,*,30,91
*,*,"{Female, Male}",America,*,OtherL,Indian,*,38,56
*,*,"{Female, Male}",America,*,OtherL,Indian,*,61,93
*,*,"{Female, Male}",America,*,OtherL,Indian,*,36,31
*,*,"{Female, Male}",America,*,OtherL,Indian,*,93,93
*,*,"{Female, Male}",America,*,OtherL,Indian,*,40,81
*,*,"{Female, Male}",America,*,OtherL,Indian,*,39,56
*,*,"{Female, Male}",America,*,OtherL,Indian,*,34,38
*,*,"{Female, Male}",America,*,OtherL,Indian,*,69,89
*,*,"{Female, Male}",America,*,OtherL,Indian,*,73,49
*,*,"{Female, Male}",India,*,OtherL,Indian,*,35,69
*,*,"{Female, Male}",India,*,OtherL,Indian,*,61,94
*,*,"{Female, Male}",India,*,OtherL,Indian,*,52,78
*,*,"{Female, Male}",India,*,OtherL,Indian,*,64,45
*,*,"{Female, Male}",India,*,OtherL,Indian,*,91,44
*,*,"{Female, Male}",India,*,OtherL,Indian,*,48,94
*,*,"{Female, Male}",India,*,OtherL,Indian,*,57,38
*,*,"{Female, Male}",India,*,OtherL,Indian,*,78,27
*,*,"{Female, Male}",India,*,OtherL,Indian,*,25,95
*,*,"{Female, Male}",India,*,OtherL,Indian,*,97,58
*,*,"{Female, Male}",India,*,OtherL,Indian,*,69,37
*,*,"{Female, Male}",India,*,OtherL,Indian,*,98,81
*,*,"{Female, Male}",India,*,OtherL,Indian,*,67,46
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,94,88
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,42,95
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,89,31
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,64,61
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,36,39
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,76,25
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,67,64
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,63,36
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,58,93
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,64,98
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,25,61
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,51,40
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,52,61
*,*,"{Female, Male}",OtherC,*,OtherL,Indian,*,76,91
*,*,"{Female, Male}",America,*,English,OtherE,*,68,34
*,*,"{Female, Male}",America,*,English,OtherE,*,36,64
*,*,"{Female, Male}",America,*,English,OtherE,*,46,90
*,*,"{Female, Male}",America,*,English,OtherE,*,27,36
*,*,"{Female, Male}",America,*,English,OtherE,*,85,57
*,*,"{Female, Male}",America,*,English,OtherE,*,70,57
*,*,"{Female, Male}",America,*,English,OtherE,*,84,41
*,*,"{Female, Male}",America,*,English,OtherE,*,93,80
*,*,"{Female, Male}",America,*,English,OtherE,*,37,44
*,*,"{Female, Male}",America,*,English,OtherE,*,87,90
*,*,"{Female, Male}",America,*,English,OtherE,*,94,91
*,*,"{Female, Male}",America,*,English,OtherE,*,48,58
*,*,"{Female, Male}",America,*,English,OtherE,*,68,64
*,*,"{Female, Male}",America,*,English,OtherE,*,96,58
*,*,"{Female, Male}",America,*,English,OtherE,*,79,71
*,*,"{Female, Male}",America,*,English,OtherE,*,55,86
*,*,"{Female, Male}",India,*,English,OtherE,*,96,38
*,*,"{Female, Male}",India,*,English,OtherE,*,51,41
*,*,"{Female, Male}",India,*,English,OtherE,*,29,51
*,*,"{Female, Male}",India,*,English,OtherE,*,33,58
*,*,"{Female, Male}",India,*,English,OtherE,*,45,65
*,*,"{Female, Male}",India,*,English,OtherE,*,70,80
*,*,"{Female, Male}",India,*,English,OtherE,*,90,69
*,*,"{Female, Male}",India,*,English,OtherE,*,72,26
*,*,"{Female, Male}",India,*,English,OtherE,*,74,90
*,*,"{Female, Male}",India,*,English,OtherE,*,50,41
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,70,68
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,92,86
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,52,59
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,29,77
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,51,68
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,42,91
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,57,75
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,86,36
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,25,61
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,77,27
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,74,54
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,36,58
*,*,"{Female, Male}",OtherC,*,English,OtherE,*,53,92
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,92,38
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,30,86
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,47,62
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,86,56
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,72,98
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,65,95
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,39,43
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,25,97
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,25,39
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,59,87
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,70,36
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,37,82
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,33,58
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,25,73
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,34,86
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,66,99
*,*,"{Female, Male}",America,*,Hindi,OtherE,*,42,65
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,59,85
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,36,53
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,38,94
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,33,31
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,76,98
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,61,85
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,61,52
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,68,82
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,51,29
*,*,"{Female, Male}",India,*,Hindi,OtherE,*,40,98
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,48,100
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,50,56
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,77,26
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,33,66
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,35,67
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,37,92
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,70,69
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,95,82
*,*,"{Female, Male}",OtherC,*,Hindi,OtherE,*,27,66
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,64,88
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,92,76
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,83,42
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,26,87
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,63,100
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,79,61
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,95,25
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,80,57
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,35,58
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,61,66
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,76,52
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,40,63
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,53,60
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,48,45
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,26,58
*,*,"{Female, Male}",America,*,OtherL,OtherE,*,31,55
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,30,91
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,88,94
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,69,78
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,56,29
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,98,65
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,98,81
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,53,98
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,100,76
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,89,69
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,71,26
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,63,52
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,94,56
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,96,60
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,51,74
*,*,"{Female, Male}",India,*,OtherL,OtherE,*,71,97
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,84,37
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,57,66
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,69,65
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,50,31
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,58,42
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,76,73
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,25,59
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,89,73
*,*,"{Female, Male}",OtherC,*,OtherL,OtherE,*,45,70
*,*,"{Female, Male}",America,*,English,White,*,96,99
*,*,"{Female, Male}",America,*,English,White,*,92,35
*,*,"{Female, Male}",America,*,English,White,*,73,62
*,*,"{Female, Male}",America,*,English,White,*,62,40
*,*,"{Female, Male}",America,*,English,White,*,62,83
*,*,"{Female, Male}",America,*,English,White,*,71,31
*,*,"{Female, Male}",America,*,English,White,*,97,93
*,*,"{Female, Male}",America,*,English,White,*,97,78
*,*,"{Female, Male}",America,*,English,White,*,61,69
*,*,"{Female, Male}",America,*,English,White,*,30,66
*,*,"{Female, Male}",America,*,English,White,*,45,87
*,*,"{Female, Male}",America,*,English,White,*,66,63
*,*,"{Female, Male}",America,*,English,White,*,44,50
*,*,"{Female, Male}",America,*,English,White,*,88,82
*,*,"{Female, Male}",America,*,English,White,*,47,52
*,*,"{Female, Male}",America,*,English,White,*,25,60
*,*,"{Female, Male}",America,*,English,White,*,61,100
*,*,"{Female, Male}",India,*,English,White,*,33,26
*,*,"{Female, Male}",India,*,English,White,*,66,94
*,*,"{Female, Male}",India,*,English,White,*,25,47
*,*,"{Female, Male}",India,*,English,White,*,55,76
*,*,"{Female, Male}",India,*,English,White,*,51,26
*,*,"{Female, Male}",India,*,English,White,*,77,31
*,*,"{Female, Male}",India,*,English,White,*,66,72
*,*,"{Female, Male}",India,*,English,White,*,40,31
*,*,"{Female, Male}",India,*,English,White,*,48,57
*,*,"{Female, Male}",India,*,English,White,*,46,74
*,*,"{Female, Male}",India,*,English,White,*,75,91
*,*,"{Female, Male}",India,*,English,White,*,59,62
*,*,"{Female, Male}",India,*,English,White,*,26,44
*,*,"{Female, Male}",OtherC,*,English,White,*,99,93
*,*,"{Female, Male}",OtherC,*,English,White,*,54,35
*,*,"{Female, Male}",OtherC,*,English,White,*,25,96
*,*,"{Female, Male}",OtherC,*,English,White,*,70,26
*,*,"{Female, Male}",OtherC,*,English,White,*,33,47
*,*,"{Female, Male}",OtherC,*,English,White,*,36,88
*,*,"{Female, Male}",OtherC,*,English,White,*,37,81
*,*,"{Female, Male}",OtherC,*,English,White,*,30,82
*,*,"{Female, Male}",OtherC,*,English,White,*,56,56
*,*,"{Female, Male}",OtherC,*,English,White,*,76,56
*,*,"{Female, Male}",OtherC,*,English,White,*,59,58
*,*,"{Female, Male}",OtherC,*,English,White,*,75,92
*,*,"{Female, Male}",OtherC,*,English,White,*,34,44
*,*,"{Female, Male}",OtherC,*,English,White,*,41,58
*,*,"{Female, Male}",OtherC,*,English,White,*,43,86
*,*,"{Female, Male}",OtherC,*,English,White,*,33,31
*,*,"{Female, Male}",OtherC,*,English,White,*,66,36
*,*,"{Female, Male}",OtherC,*,English,White,*,60,56
*,*,"{Female, Male}",OtherC,*,English,White,*,65,68
*,*,"{Female, Male}",OtherC,*,English,White,*,80,88
*,*,"{Female, Male}",America,*,Hindi,White,*,65,60
*,*,"{Female, Male}",America,*,Hindi,White,*,69,61
*,*,"{Female, Male}",America,*,Hindi,White,*,25,27
*,*,"{Female, Male}",America,*,Hindi,White,*,72,100
*,*,"{Female, Male}",America,*,Hindi,White,*,38,42
*,*,"{Female, Male}",America,*,Hindi,White,*,58,61
*,*,"{Female, Male}",America,*,Hindi,White,*,36,97
*,*,"{Female, Male}",America,*,Hindi,White,*,33,84
*,*,"{Female, Male}",America,*,Hindi,White,*,95,65
*,*,"{Female, Male}",America,*,Hindi,White,*,84,64
*,*,"{Female, Male}",America,*,Hindi,White,*,64,32
*,*,"{Female, Male}",America,*,Hindi,White,*,45,83
